social_distance,log_average_received,log_average_given,recipient_eigenvector_centrality,dc,ruling_year
0.058873322367878234,0.1397182123487427,0.08772004978554515,0.0005029561054472609,0.002640056243438993,8.275704783089477e-05
0.04146758243459381,0.14786687325761672,0.10381661363601513,7.35427663212107e-08,0.0007364180383949703,1.0167492828450087e-05
0.060055485488896165,0.15157472938686178,0.09656244432468464,0.0001564804068996395,0.0006261988277302954,8.225541875450659e-05
0.03959649823718514,0.1828379898806568,0.07901717011963005,0.004429448930308388,0.005567153838116234,0.000289142739712811
0.05509526452491442,0.1444294899459222,0.08432566102439876,0.0008872329874406448,0.008925572035241913,0.0010399201104249745
0.027485371939103276,0.15732558094716642,0.1129635935759411,0.00023825935689936184,0.00020670930134725207,1.528015659923998e-05
0.042486063085785175,0.13671435541094812,0.10811275626443062,0.001177309039280372,0.000993153126564894,0.00017297046476849598
0.049351670794690494,0.1492753813950063,0.11096778304361599,0.0007472768949458031,0.0037797907249694784,0.0002743389129541418
0.03649895119107527,0.1522443834378594,0.10405154712231579,0.0007595780998921331,0.003459495156523662,5.675450729736298e-05
0.04285990321571154,0.16457407266120405,0.09150618650754139,0.002483969100749439,0.0002058993132734166,0.0007015604711052559
0.05410275141612553,0.13532946061915052,0.08328826908970244,8.841250672553258e-05,0.0028505486640436617,0.0007007103301523987
0.033393794273805844,0.14103720955243382,0.1030864260786446,0.0010153275620178315,0.005090911369494577,0.0020891505309639236
0.046473765897320884,0.1560571523204033,0.10836952540889166,3.826068434809038e-05,0.0033562721274571494,0.00015405393652756505
0.048547253831404236,0.16865115818164655,0.08618462360564572,0.0008260355562905719,0.003319744369919886,1.0925067404299327e-05
0.03854378252791013,0.16585515240934567,0.08766885720392781,9.604135864671459e-05,0.003119527670109812,0.0002454867717629483
0.04678799924794874,0.15860075168448207,0.12358990090972155,0.00037792810240100394,0.0015849972448009897,0.0009216956488651284
0.05793511116725525,0.15111537663726582,0.08261657378193588,2.2259929175594273e-05,0.007598167364986308,0.0011816760713639907
0.031805220759644204,0.19359652841083475,0.09843596179083092,0.000885766253640452,0.0007192081422775498,0.0002943045983894166
0.041403957214861675,0.18534801689059088,0.08154379721512872,0.001010878390422132,0.0007995891707253122,0.0001032600362375069
0.05303460011351846,0.1490286737572425,0.12799737355278618,0.0001869467938335756,0.0014242445545146198,0.002648557869583845
0.03822989038697422,0.15013568444163228,0.07590236700084263,0.000651390636986382,0.0015163765069106105,5.6650931844370866e-05
0.035251456412242366,0.19091613139314978,0.09601746340759343,0.00013368831693894023,0.0006822916813471469,4.173977951438257e-05
0.044089476237937686,0.15815318758356134,0.09428066219791176,5.577688493407784e-06,0.000953207370174014,0.0027188584903672375
0.04043139992114064,0.15721563757913115,0.09354579166758548,7.80758231485601e-05,0.0011630096064892959,0.0012841596158439383
0.03659682651713725,0.16658244643235565,0.10722192149896026,2.770241710914334e-06,0.004812356009664676,0.0010381086301227693
0.041010987080679184,0.1418769286107976,0.10249669215319901,0.0009318139515527291,0.0045861856419000535,0.00022999921096256148
0.04142509135028116,0.1439128973125232,0.07625789599343058,4.669479307661817e-07,6.476463230375984e-06,0.0007116633571838671
0.02915212000492795,0.16679312056861617,0.12100386155001097,9.102259774318444e-05,0.0011670145891676809,0.0010219252423820935
0.0357696310960437,0.16797651889145349,0.1180827461223467,4.537420587258367e-06,0.0013373989889007287,0.0005888170033221396
0.05063468310050723,0.18230834634545656,0.09089985799988687,0.00019168005723868564,0.0019392075260944441,0.0007832692089643212
0.043076951482405534,0.14368953083600233,0.10244059405544348,2.3482833094834454e-05,0.0006223760117085586,0.0010440148184954756
0.06286558811777232,0.14406937262614783,0.08137521691698779,0.0006336004161643372,0.006137667782794787,0.0008121936960473475
0.055086560744578184,0.13523210015193565,0.09519952129230835,0.0011959658455320543,0.007259510804756619,0.0004151372441013601
0.040614663475559976,0.17268922663465813,0.08736897946171607,8.189066040942272e-06,0.0028670350238318987,0.000627855341209349
0.03752276914098185,0.17015799909671203,0.09619259466378771,0.0003519840168003663,0.0012846919609277307,4.908084224597431e-07
0.03051948126472903,0.14715780454072025,0.09683049524092124,0.0013578701894298995,0.0029667153258311485,0.00025785450815041244
0.042734708256830345,0.17332660305380598,0.102880004285689,0.001391460261112365,0.00600586306438855,0.00046504932566959756
0.027589209230558964,0.16567648923148093,0.10355499567400372,0.0007419785388850242,0.0003269165228397819,0.0003130522561438642
0.041289881436830544,0.15880902796134122,0.10846387203255314,0.000487360310580609,0.0012971157756479501,0.0026318793531024953
0.049409313280623035,0.15183795658869848,0.11314663889694643,1.7505577882825918e-05,0.002408550901955464,0.0026287887973568402
0.031897605249007754,0.17161456700198663,0.08611979951656534,0.0008107399503434198,0.0009637660593113662,0.0002006168668883257
0.044354417331036955,0.16916357387153746,0.1042167696482239,0.0009036882593024265,0.0023635487586549653,0.00040787763570537816
0.03927629748362205,0.16215463546825593,0.1156829808123312,5.557927210686486e-07,0.005374698703871528,9.311982894733006e-05
0.030567992832949864,0.1428795106805716,0.10019377663910978,0.001340959354072413,0.0014396412465195185,5.0350725142589425e-05
0.04524327461110156,0.17256521338225472,0.08698199670593232,4.371640742095728e-05,0.00019992070414698304,0.001232927774363124
0.05802814146033175,0.14592661744201163,0.1105100773031239,0.00043647954789793886,0.0029034763533308805,0.0021493367578728773
0.03862735618393176,0.15854965188299852,0.09662923659143552,0.0017835752613345468,0.0016940668400399206,0.0007956105423981841
0.047562274301225504,0.16248713666874204,0.09178049414391465,1.3164219151540202e-05,0.004558130787481018,0.0010913198640389865
0.03470038663119368,0.15604505699967408,0.08274576353670815,0.001490645645863209,0.00037156239727298424,0.00034839357380367364
0.053825302991183044,0.1502098141299666,0.08694826861356819,8.382851359090004e-05,0.002638320959521323,0.0006486256770211751
0.032745136613174575,0.13507032663300156,0.09118200901835449,0.0002712442283824279,0.004323344746061886,8.406467149568719e-05
0.044861452327397466,0.14427591381771543,0.0872583661364007,0.001969121375362648,0.0013922599269680092,0.00025389694899324855
0.03725069547958426,0.1400237398963461,0.11008714644692219,2.3361619669870493e-06,0.0050638446675534965,0.002732982723340438
0.048495333275332064,0.16225213929155213,0.08392159579617287,2.733478350780416e-06,0.004284552319450019,0.00012786148509147388
0.03490535822111729,0.16276754084113576,0.11217574772086025,0.0012947415714517074,0.0026590532920566234,7.856555878882343e-05
0.04621675858631491,0.1594046013985938,0.1134794806492686,0.0011045129653385333,0.0026246984313900157,0.003258543889658294
0.051685210201733556,0.15077824950313745,0.09296989076784246,0.0008000776840966228,0.006582300082389803,0.00046974071019789676
0.05014641385092822,0.18593662106316322,0.08104263591311811,0.00041548270444791147,0.006108972347754316,1.0944959994763082e-05
0.05170898000444446,0.1528379550772626,0.09321646395594008,0.002881089120688407,0.0025727064241481967,0.0014291526707407298
0.04307258707512629,0.15099761228069575,0.12226266476708658,6.996318809548985e-05,0.00697400416990035,0.0013289348300239423
0.03560766461635845,0.17315948534346715,0.09325975374071627,0.0018741937071731218,0.0015059364761470517,0.00026144712419684524
0.050777652721027744,0.15358645008034688,0.11536923446408509,0.0008896924455507049,0.002751342775136445,0.005314059182706665
0.039031394433579836,0.15324708947642296,0.10134108845646972,0.00010113363350883198,0.0013201565386580238,0.00010109964509563696
0.04833364251205219,0.16031379866850337,0.10946455863607563,0.0006906944333809895,0.00681010128670223,0.0014704461862941054
0.0412180869679335,0.16788479069411888,0.09448746292235521,0.0002982691658039993,0.0040705250127415216,0.00039039704403343034
0.05458387156623001,0.17189239772492804,0.10202461859559075,5.0612542232819635e-06,0.00146162965029073,0.0009643801543166575
0.047210824368417725,0.15849460283140449,0.10925346981044015,3.818512089859283e-07,0.000955491442698575,0.001944870651646946
0.03363476011053568,0.16989059149084262,0.09906660915487164,0.0025767870984354513,0.002029254895898114,0.0007506996079339467
0.0374984519349687,0.18408894113285001,0.10231700898711016,0.00016365453173194933,6.107210285610787e-05,5.299503592526289e-05
0.03655693572542951,0.17608951027387743,0.10207418613290387,0.0003153633852127635,0.001598468436513234,0.0009566371824578646
0.0564067602780417,0.16011513969176072,0.08931702746992742,1.3717656063283457e-05,0.001967151908074616,0.0007895625796969785
0.050430134392786874,0.19241507873016794,0.08706287337281704,0.00015673517490355504,0.001917634454791206,0.000569057449964494
0.04329569595237137,0.15878725354557144,0.10826882653499836,3.015138660644734e-05,0.004915107397672869,0.001624113689031148
0.04919654004962715,0.15334053037135098,0.0738702744857388,0.0015334517940611692,0.00470481445752613,5.47522704744674e-05
0.056149136007893063,0.16141075927140613,0.10644090724175259,0.00016596574477789616,0.0035362330375556805,0.00011464941782912685
0.03937937492739896,0.17175314867589964,0.10962805486624072,7.790710538280177e-05,0.004378328652468233,0.0015155062273706221
0.035190534913553506,0.1511505137307284,0.10656230926903165,0.0003197401338458361,0.00033561222137734603,0.0013098437688060516
0.04096996886482018,0.15316569634536814,0.10864809197417791,4.0270927946783885e-06,0.0032350719885085866,0.001874943172404997
0.040602582033109624,0.15338479890919232,0.09814733474308546,0.0006296648638871583,0.005630655355629677,0.00010483754996593042
0.04584559350746409,0.1984277986936419,0.1003493558343076,0.0015178253684586807,0.003559905936661667,0.0003873090970035742
0.042018699936011594,0.16556449585265132,0.11000523459069211,0.0003004873933811769,0.002272135437670464,0.0010981534042571184
0.04117037450916994,0.16656407316808008,0.12300351262254716,1.0208773973952034e-06,0.004261732363991744,0.004378384880190711
0.04365468502273595,0.15735451080957397,0.09397751152204614,0.0014511191512447397,0.003339075229391697,0.0005877168131430688
0.024587002268131264,0.19449267395807124,0.09567817265091372,0.0007354291971808369,2.4760373019572235e-05,0.0003287443009514224
0.03799473316764035,0.18110160524780228,0.07525453364537715,0.0004543244864496643,0.005067675297703023,5.6365663444468694e-06
0.03695057124289036,0.1551326196689129,0.12701547355027243,0.0005421104504478302,0.0004971910489817155,0.0021793638054190545
0.032855540975288755,0.16566976806476552,0.10776274091978877,4.0875815443985886e-05,0.000979293694274519,0.0010983736592306004
0.05143150868102753,0.15538735963970507,0.11147843332451479,3.6039297155676664e-05,0.004959131257129101,0.001522733103364815
0.047137954594835274,0.13723731153501273,0.09922941206785474,0.00029370575462728254,0.0015445818297294966,0.00020770471295095128
0.037237432792452174,0.13459268622084364,0.10881823357530118,0.0015120058814513948,0.003033178441954276,0.0013981618681311314
0.04217176151713864,0.1796981215596959,0.09107065135885206,8.04417891825393e-05,0.001901906832380118,0.0012590174550566324
0.05378444921581438,0.15532718363101228,0.08423183620367858,4.109813031294429e-05,0.0026808820294281777,0.00023590202160728158
0.06430410424363397,0.1326222461978639,0.0997076613623411,0.00011856182492409051,0.0037882379239549957,0.0021047416236851246
0.03672985921308147,0.17939714541281337,0.10202745127331436,0.0003276381763652747,0.0011853793727961692,0.0012646139090918274
0.029303991801167495,0.17315662174461988,0.09880891929984548,2.3970169249487583e-05,0.0018405721840765166,0.0007875435933044628
0.0533980890054373,0.15416467938090417,0.09200356898745221,0.002920529488605772,0.005495355855146045,0.000205940749257838
0.038596748225234845,0.1445309278257224,0.11347925866764053,0.00035926828485566276,0.0026644454079467472,0.0015366571857667877
0.04765515621219063,0.17075362625066104,0.09914275517340587,7.723954664640154e-06,0.0017055051926704312,0.004909645761234205
0.048580212822317725,0.16476187765575878,0.0890744796127525,0.00011553000205366537,0.00897495383164526,0.0014446087759626414
0.048592820067643094,0.14798171986074182,0.08871448802087634,0.0015859291002194853,0.005036755249905878,0.002176139543334732
0.03835706756586976,0.16455661001260047,0.09085373292436216,4.090324633421183e-05,0.001964355060320444,1.4442742944043019e-05
0.05339289001823688,0.15175257576367396,0.08650307738845431,0.0006533412797955496,0.0034964158524316558,1.8400782982763708e-05
0.04898775441499814,0.1452450294937131,0.10871111424831359,0.00038175698586229156,0.0014820394751338117,0.000415537609729677
0.04940574431605749,0.15768415859284324,0.0726090570570399,0.0016114021533595313,0.0014855431759660531,0.000357133758935424
0.04111947080802569,0.14616899910443015,0.10397348205546608,3.731459174782792e-05,0.004449941673937308,0.0005205305867339582
0.05009232252162654,0.16135086849896352,0.07145654468555085,2.986430880147495e-06,0.0013783462892407172,1.818719508994704e-05
0.04890115660934247,0.1647968736751273,0.09513988160759501,9.964996727673814e-06,0.0037393939830319134,0.0003658435365720969
0.04400076301339517,0.14144032217628522,0.11284579681630935,3.980477484177847e-06,0.0017209400526158047,0.0021907452742908617
0.0395825043253375,0.18616666960864925,0.09968972957425115,0.0011346827246750957,0.006946642885968135,0.000356149762824165
0.052640731668380014,0.14964545659652295,0.08665055111743114,0.001781713786779049,0.0006470483768512558,0.00025793087361092315
0.04363625457385012,0.13945852424715077,0.10418385685635079,5.5274564738083676e-05,0.0054823091312905525,0.0006996549284042919
0.06170515960227485,0.17313987211383253,0.0784035499818132,6.498017000922118e-06,0.007907976966629371,0.00019896070174008074
0.029810589855208458,0.15087839595191943,0.10211925433592961,1.139526023208326e-05,0.00010276018079324878,2.882245592195076e-07
0.04933525196998034,0.15168298576664052,0.1019905952700706,0.0004753215403415778,0.002683680142058553,0.002177983210347678
0.045668908643818895,0.16229655024861167,0.10069349794730786,3.0563367059421864e-08,0.0001113222459117047,0.0009906154706982306
0.050353236988503025,0.18268227476735532,0.07777304052547718,0.0003917926413924411,0.002937940891740043,5.188291281932322e-06
0.05745845459644916,0.1228390151179456,0.11084258613113607,0.00012598534494356883,0.0019007058193664106,0.0008162912634401831
0.03469547611069679,0.15607995639816197,0.11047416382306219,0.0003664005267473014,0.001893264610402512,0.0001241384750569896
0.040387637786994834,0.158123466540124,0.09251415187935053,0.0002137982815773043,0.002231039492818887,0.00014118655125838764
0.04334631763958163,0.15528372881875285,0.10512991982453201,7.66135866370199e-06,0.0014625539867851867,0.00032578462537502517
0.046032393950086736,0.15111350961089098,0.11692359935820396,0.0008199162660476045,0.001238958011759772,0.0008841503242775772
0.04058254169668052,0.14490625435905724,0.08859862416997,0.0017297382982282006,0.0017090396436439947,0.0004724890857816799
0.047261265723959056,0.15033886006372632,0.10334287080894844,0.00031108331479501317,0.0014223477994551592,0.00046547805365459993
0.04512436103996931,0.1765705748430837,0.10704219034620699,1.564277343213405e-07,0.0008990321898438847,0.0015585167196822125
0.0489156074536472,0.1347756271219933,0.11752578648095124,4.650015725804479e-06,0.0012223534467113994,0.000971081027997589
0.03364605282916633,0.1659969003546533,0.11741388503928885,1.4935262915294345e-08,6.710416033484101e-05,9.490112518772964e-05
0.031990624599816386,0.18188303318731358,0.0790469448268818,0.0007119630190580706,0.003213999864343675,0.00029715708775623906
0.04538378060126702,0.17180876451419524,0.09145439637881847,1.181234181957258e-05,0.0008719087343129761,0.001106111182082592
0.04415680991318205,0.16280122877797532,0.10457616902062083,0.00042892204069944206,0.002506009578045476,0.002824673430898428
0.06481610729420928,0.1396945492548316,0.09686449746462322,0.00019721398151584246,0.003390577144499085,0.00023365397503305463
0.04392739899725684,0.17130131444088592,0.10759139076235447,0.0009059680011674898,0.0016229805157813582,1.658776384583227e-06
0.024857605839533448,0.16714617556158595,0.10179631371245157,0.0015152502003616952,0.0016303638503096796,0.0007787716476551632
0.04612248032319677,0.1598932680366313,0.07860868411414368,0.0003961109821108977,0.009294056009989338,2.2520809222492666e-05
0.0461157394823124,0.14609979889748825,0.10775084402412494,0.0011706854803865685,0.0013066386378568495,0.0007507114813340987
0.06515030846089154,0.1481782182638609,0.06082481954990526,2.923423738898645e-05,0.004581789925210411,0.0003032129632059011
0.022737666749253038,0.18856510788333547,0.09512414691366655,1.7314034009729973e-05,0.001642937299659919,0.00021511568025422978
0.05090549005074885,0.16140763862594187,0.11143183025440806,0.0005926503498155933,0.001977015290639428,0.001095172827355717
0.04162721164550576,0.18402456739703266,0.09451238195789413,6.4301041791337e-05,0.006091856234684001,4.969157045320305e-05
0.048375213057498034,0.17218873266878798,0.11052062901391058,0.000162872918154644,0.0016847009602408702,0.0011001995828405775
0.0528189788275909,0.1587468001874739,0.09577063340062586,1.6935827860775632e-05,0.0013709806998839502,0.0010839563444257072
0.04183425612840286,0.17434977041906652,0.11558938411020259,6.297697363599752e-08,0.0024607687273845436,0.0026047901142755014
0.051309108912244716,0.13367678825729412,0.0928619386468198,0.00048755917888576583,0.00723191988313987,0.0018297914989446884
0.04051237126322571,0.16443853924550977,0.09484532035729476,0.0003438326274917136,0.0033482442733349105,2.3885246575705565e-05
0.04511443840376095,0.16541716904235404,0.09730952542028315,0.0014830465908823864,0.00854505172123976,0.0039453338672434946
0.05805225673422576,0.13068579967766636,0.1278123624881492,1.7437291240152142e-05,0.003317732257049566,0.004904632847824386
0.06819058514757514,0.12735656598459588,0.09819191568162,0.00220733536736728,0.003133805998688066,0.001704549897886709
0.03906674799151333,0.11573166068192298,0.11107724327480073,0.0006004743889755915,0.002532546972076166,0.00019485571753208308
0.045797120924018664,0.15847149086792356,0.08945074002364806,0.0016084841283694473,0.0022031323065379027,1.850425148663959e-07
0.03543614864761868,0.1928166084144961,0.08946083007347494,0.0003176833718775418,0.0004716842506993224,0.0015364256462422343
0.04242552553776868,0.16465862961027478,0.09117311249358928,1.1835131551896083e-05,0.0037872804048143527,0.00018673655181045135
0.03477612638717642,0.17496930091060547,0.10315903130496851,0.0006417613373953523,0.005659577348804734,6.0498145336707054e-06
0.02930047979903594,0.18449124317192844,0.07375337383831948,0.0014738864213144076,0.0012681239336120864,6.170744646372128e-07
0.05298959654083668,0.13554816263035796,0.07779640061481408,0.0006354620832426106,0.0024521067060998547,0.001246900064974965
0.05593871065164413,0.1650470852354673,0.08982086344060802,2.337780756311858e-06,0.005894411351086037,4.3075438654782694e-05
0.04018319488865918,0.17073444450288544,0.11212744897729354,0.00018435072581290957,0.00034618283269360894,0.0007556907904407995
0.04752593813334316,0.15117869779962445,0.08431107659671078,0.00023475401699524223,0.0040288285446297145,5.1349894675700725e-05
0.043470523479967826,0.16384964734690277,0.1050805278791418,6.111116834350838e-06,0.0016067351211472847,0.00016898296491740794
0.05214557457235536,0.1512079652121997,0.11016860775781157,9.242233231043784e-05,0.0005119828760608014,0.0013380780326825992
0.05544283224943414,0.13138179806293837,0.11032574430221165,7.39252337751406e-05,0.0063645796199396365,0.0009077339643713822
0.0458943908518652,0.18903249032213953,0.09218202969955536,6.570432627650558e-05,0.0026172163745306065,0.0007949895042345112
0.04493276006449676,0.1497355808165356,0.10879302814160718,0.0013943560031728364,0.002102369180744579,1.8449996130875945e-07
0.05135505552927344,0.16081752022133788,0.09524948200989813,0.0003530104717606175,0.00029102424493665513,4.9161168744760175e-06
0.04000593842250211,0.162336090241196,0.11479189601537643,0.000163630118346636,0.0020640628659780447,5.4578635111379725e-06
0.03929298675700088,0.1889922010215025,0.10594192061844276,0.0004951626147672306,0.000674859659503313,0.0028112945816356483
0.04313770781139914,0.17170226952214152,0.09506362003670399,8.856430869308429e-05,0.0036761360804262733,0.00011336546395568359
0.038317212609901175,0.1588722372454564,0.08768144439909165,0.0005342163940599276,0.002415183904818319,0.0023076822445252665
0.03440736820602597,0.1675573672609848,0.09790761123568081,0.00035247806546523375,0.002365509792432108,0.000297862432607654
0.02961458089866298,0.1354453374621769,0.10383441212373157,0.0021297042730626936,0.003462842205541161,0.00021687842162465554
0.04106878989894991,0.1572384286252092,0.12186381712272132,5.113328200856415e-07,0.008214079102801919,0.00017721335719678155
0.044393029647748605,0.16315674313326212,0.11345355391334344,2.2030531201200354e-05,0.002372466835208864,0.00047963067260226033
0.030826919827811494,0.16804608118821718,0.12313998638819457,0.001385791725900365,0.004897554916346025,0.0033429198644355784
0.05111175054321959,0.1644250570573319,0.07102396010780276,0.0007573789415259435,0.004409049304661572,1.3737691028858912e-05
0.04364643192525297,0.15297209203771622,0.09502392615931576,0.0014022161454410043,0.002168406217198271,0.0008000400253397322
0.04448450647069935,0.15861858328282608,0.09928452859709058,4.866841876183248e-05,0.00407259836682583,0.0036980177467055286
0.03154182455254306,0.1632024228472444,0.09243446320800686,8.44515835907167e-06,0.001533958321869311,0.0005089769142491152
0.045724417007526164,0.15390126189376319,0.08514995974245088,0.00021704429656510538,0.0016498788028636024,8.726973865347265e-05
0.050010742725935975,0.1495904774218555,0.1089372027501403,0.0003901118372950929,0.004874383325642495,0.0020582535944920766
0.04436681196504022,0.16003108380661346,0.10452003375256691,0.0023067575849061717,0.0055448905489269285,0.0005814460160863399
0.028558173883784232,0.15302614123826053,0.11568809447385031,7.57269170610364e-05,0.002302522916863281,0.00011705334609768414
0.041198780244060984,0.16082758750770154,0.10815137789862428,0.0003522276259506629,0.0029567563093626514,0.0002887214180241626
0.032546395714928344,0.14532663943420476,0.12329142856226327,0.0009298284607899276,3.318003187213758e-05,0.0023105017479930767
0.023863844678587154,0.15936464057821376,0.12400217263098223,0.0012941308583175326,0.0004402696503050807,0.0009919781593187293
0.054069429246396794,0.1711813474319277,0.10730400172407972,0.00033223446088193054,0.00566334942932567,0.0014092530354088417
0.053209093416508035,0.1570249159190179,0.09003695969904901,4.86262373367019e-07,0.0026382858827028732,0.0017434573386527763
